# Tiempo Datos
4.222222222222222696e-03 -1.298973561712365887e+00
4.266666666666666871e-03 -1.221203481523228218e+00
4.311111111111111047e-03 1.019173696823764352e+00
4.355555555555556090e-03 -1.122851496034464436e+00
4.400000000000000265e-03 1.994387458400439073e+00
4.444444444444444441e-03 -3.623589065258166486e-01
4.488888888888889483e-03 -6.957015033518061387e-01
4.533333333333333659e-03 1.975187995364643401e+00
4.577777777777777835e-03 1.533252842629539536e+00
4.622222222222222010e-03 1.920788510030635221e+00
4.666666666666667053e-03 9.597651169763879997e-01
4.711111111111111228e-03 -8.070149119714659092e-01
4.755555555555555404e-03 1.964765440454592893e+00
4.800000000000000447e-03 -2.128137748210669755e-01
4.844444444444444622e-03 8.581344898238538743e-01
4.888888888888888798e-03 1.003417943448386973e+00
4.933333333333333841e-03 -9.835685738358559971e-02
4.977777777777778016e-03 6.712192391145792580e-01
5.022222222222222192e-03 9.798325410760120313e-01
5.066666666666667235e-03 4.345367637448821485e-01
5.111111111111111410e-03 -1.040804837909331759e+00
5.155555555555555586e-03 3.573181986475145733e-01
5.200000000000000629e-03 1.385949339259362700e+00
5.244444444444444804e-03 -6.345216579723760297e-01
5.288888888888888980e-03 -8.910624362645525043e-02
5.333333333333334023e-03 -3.741438296144962150e-01
5.377777777777778198e-03 1.910754201172649713e+00
5.422222222222222374e-03 7.342653001971682913e-01
5.466666666666666549e-03 4.699117645560850764e-01
5.511111111111111592e-03 -7.069874516191184677e-01
5.555555555555555768e-03 6.026558127610558424e-01
5.599999999999999943e-03 -6.104487416537081046e-01
5.644444444444444986e-03 9.619106847220948442e-02
5.688888888888889162e-03 -5.710096885498343600e-01
5.733333333333333337e-03 7.417448476298987847e-01
5.777777777777778380e-03 6.423768101710166656e-01
5.822222222222222555e-03 -1.420390483267010284e-01
5.866666666666666731e-03 4.627394012440377846e-01
5.911111111111111774e-03 -1.025856576358609829e+00
5.955555555555555949e-03 -1.423581159254028394e+00
6.000000000000000125e-03 5.075388879270590348e-01
6.044444444444444300e-03 2.352906822277210375e-01
6.088888888888889343e-03 7.041178657815937436e-01
6.133333333333333519e-03 2.452699682498753031e+00
6.177777777777777694e-03 1.014502104960543605e+00
6.222222222222222737e-03 -8.423326706601190761e-01
6.266666666666666913e-03 1.187972001070678463e+00
6.311111111111111088e-03 -1.244486323060994604e+00
6.355555555555556131e-03 -3.896989316857131236e-01
6.400000000000000307e-03 4.107859613333222915e-03
6.444444444444444482e-03 1.786155179464469223e+00
6.488888888888889525e-03 -6.714801753403585316e-01
6.533333333333333701e-03 -7.527025120843794381e-01
6.577777777777777876e-03 -2.425593204281030479e-02
6.622222222222222919e-03 -5.888219472520206388e-01
6.666666666666667095e-03 1.201751183851827331e+00
6.711111111111111270e-03 -1.004358153076501337e+00
6.755555555555556313e-03 -1.071438037667242105e+00
6.800000000000000488e-03 -3.613330096089011900e-01
6.844444444444444664e-03 -4.210898392004770452e-01
6.888888888888888840e-03 2.006929392670170120e+00
6.933333333333333882e-03 1.027272019196412423e+00
6.977777777777778058e-03 1.658554681911417195e-01
7.022222222222222233e-03 -1.146679141298634352e+00
7.066666666666667276e-03 9.235706359321894654e-01
7.111111111111111452e-03 -9.205572794921950130e-01
7.155555555555555627e-03 -1.464663499040893546e+00
7.200000000000000670e-03 1.268586036516960336e+00
7.244444444444444846e-03 3.979466142330403966e-01
7.288888888888889021e-03 1.002309691086219701e+00
7.333333333333334064e-03 4.006244872485414388e-01
7.377777777777778240e-03 9.391725103716768164e-01
7.422222222222222415e-03 -5.682395383326512839e-01
7.466666666666666591e-03 -9.510135428003950731e-01
7.511111111111111634e-03 7.652661439947332500e-01
7.555555555555555809e-03 -7.192966338134004767e-01
7.599999999999999985e-03 -6.049962696067984202e-01
7.644444444444445028e-03 -3.705394492264706408e-01
7.688888888888889203e-03 1.029108230683991460e-01
7.733333333333333379e-03 -2.681245786005148624e-01
7.777777777777778422e-03 -1.288645238034385798e+00
7.822222222222223464e-03 -5.568765753218956061e-01
7.866666666666667640e-03 -2.136226507901874516e+00
7.911111111111111815e-03 7.128419521448829954e-01
7.955555555555555991e-03 -1.514014262398982513e+00
8.000000000000000167e-03 -1.015908023512344327e+00
8.044444444444444342e-03 1.410713438391005548e-01
8.088888888888888518e-03 -6.502267618499647517e-01
8.133333333333334428e-03 1.632779816572205833e+00
8.177777777777778603e-03 -1.202663689901033672e+00
8.222222222222222779e-03 3.576710952455734449e-01
8.266666666666666954e-03 5.176341655644617346e-02
8.311111111111111130e-03 -1.076622255847190957e+00
8.355555555555555305e-03 6.151719031797235893e-01
8.400000000000001216e-03 -7.922809874252997875e-02
8.444444444444445391e-03 8.645307580493607480e-01
8.488888888888889567e-03 9.166653151386789933e-01
8.533333333333333742e-03 2.256817040249885498e+00
8.577777777777777918e-03 1.430527941139262404e+00
8.622222222222222093e-03 -2.747639790692695816e-01
8.666666666666666269e-03 -1.445444895857935785e-01
8.711111111111112179e-03 1.194910070463762741e+00
8.755555555555556355e-03 7.509289448911543596e-01
8.800000000000000530e-03 7.362104284122598097e-01
8.844444444444444706e-03 -1.520464509734002601e+00
8.888888888888888881e-03 7.257698213104780971e-02
8.933333333333333057e-03 -6.407172954434922074e-01
8.977777777777778967e-03 3.776476509179729213e-01
9.022222222222223142e-03 -1.897316085414102460e-05
9.066666666666667318e-03 1.008717611304694950e+00
9.111111111111111494e-03 4.161631228971778285e-01
9.155555555555555669e-03 8.856779877269373991e-01
9.199999999999999845e-03 -3.666650441195984378e-01
9.244444444444444020e-03 -8.442892715357425137e-01
9.288888888888889930e-03 -3.094908765910682202e-01
9.333333333333334106e-03 8.393913115044757123e-02
9.377777777777778281e-03 4.805109008610871646e-01
9.422222222222222457e-03 2.361066623920654806e+00
9.466666666666666632e-03 5.989791287235397138e-02
9.511111111111110808e-03 -8.533936655136761251e-01
9.555555555555556718e-03 -2.430352953539134941e-01
9.600000000000000894e-03 -3.602554782227297414e-01
9.644444444444445069e-03 5.852148527914317055e-01
9.688888888888889245e-03 -1.436671890496151516e+00
9.733333333333333420e-03 1.677777212484313496e-01
9.777777777777777596e-03 2.614117221295357840e-01
9.822222222222223506e-03 3.374745273583770189e-01
9.866666666666667682e-03 -4.916354250598108933e-01
9.911111111111111857e-03 -1.318550914396360019e-01
9.955555555555556033e-03 -1.317609438747836537e+00
1.000000000000000021e-02 -3.864847477232100093e-01
1.004444444444444438e-02 -4.356438455746483029e-01
1.008888888888888856e-02 5.236489968526252259e-01
1.013333333333333447e-02 -1.048203339773825515e+00
1.017777777777777864e-02 8.895561524989471502e-01
1.022222222222222282e-02 1.603220367295945747e+00
1.026666666666666700e-02 -1.960872620913196807e+00
1.031111111111111117e-02 5.357465214743563076e-01
1.035555555555555535e-02 7.867700136572987057e-01
1.040000000000000126e-02 -5.272020616100457913e-01
1.044444444444444543e-02 -2.866650716229167117e-01
1.048888888888888961e-02 -2.190326658974775520e-02
1.053333333333333378e-02 -1.864442144916323707e-01
1.057777777777777796e-02 -1.972981684937308300e-01
1.062222222222222213e-02 -1.563922092279077969e+00
1.066666666666666805e-02 1.264778966324544118e+00
1.071111111111111222e-02 1.192430451215639842e+00
1.075555555555555640e-02 -7.001891760721798974e-01
1.080000000000000057e-02 -1.352887258217406519e+00
1.084444444444444475e-02 6.349626911900760895e-01
1.088888888888888892e-02 -4.615306550099518290e-01
1.093333333333333310e-02 2.565687293329977914e-01
1.097777777777777901e-02 -2.043558525354455535e-01
1.102222222222222318e-02 8.068670579259586972e-01
1.106666666666666736e-02 8.104319326823385961e-01
1.111111111111111154e-02 -6.095613710510805472e-01
1.115555555555555571e-02 -1.266975997074131444e+00
1.119999999999999989e-02 -1.466199759261342273e+00
1.124444444444444580e-02 7.274674221158491383e-01
1.128888888888888997e-02 -1.071423088305109683e+00
1.133333333333333415e-02 -3.890333404452121502e-01
1.137777777777777832e-02 -4.781854659336173263e-01
1.142222222222222250e-02 6.590554559990541295e-02
1.146666666666666667e-02 -1.817463987519315483e+00
1.151111111111111085e-02 3.079360951157583681e-01
1.155555555555555676e-02 6.433889021355179150e-01
1.160000000000000094e-02 2.082590417735094013e-01
1.164444444444444511e-02 -1.907114476145226334e-01
1.168888888888888929e-02 2.179113491307516637e-01
1.173333333333333346e-02 5.198926732143671625e-01
1.177777777777777764e-02 -2.651412601678546643e+00
1.182222222222222355e-02 2.077424969177663616e+00
1.186666666666666772e-02 5.119371653582556192e-01
1.191111111111111190e-02 -5.302348858332162074e-01
1.195555555555555607e-02 -2.684511560184204004e-01
1.200000000000000025e-02 6.165711844736366798e-01
1.204444444444444443e-02 7.051318009466706060e-03
1.208888888888888860e-02 -1.907204702213658232e+00
1.213333333333333451e-02 2.188295790712587063e+00
1.217777777777777869e-02 1.358408784081113763e-02
1.222222222222222286e-02 1.144617921133220584e+00
1.226666666666666704e-02 -5.672855286927598328e-01
1.231111111111111121e-02 1.661459125064116193e+00
1.235555555555555539e-02 4.117421502286502388e-01
1.240000000000000130e-02 7.345573218766463519e-01
1.244444444444444547e-02 -9.192262203621999195e-01
1.248888888888888965e-02 1.337484722958298233e+00
1.253333333333333383e-02 8.164685112136819134e-01
1.257777777777777800e-02 1.428806112381465709e+00
1.262222222222222218e-02 -5.008195211147472570e-01
1.266666666666666809e-02 -3.534523077955695203e-01
1.271111111111111226e-02 2.431796893787554481e+00
1.275555555555555644e-02 -9.318316309907611616e-01
1.280000000000000061e-02 -7.462906225994381249e-03
1.284444444444444479e-02 1.265679363793366541e+00
1.288888888888888896e-02 2.268127765999947698e-01
1.293333333333333314e-02 7.123398942452541238e-01
1.297777777777777905e-02 -2.697658142785656077e-01
1.302222222222222323e-02 5.000346951998528855e-01
1.306666666666666740e-02 -1.176253863132129096e+00
1.311111111111111158e-02 1.788696435379245386e+00
1.315555555555555575e-02 1.269306073862755402e-02
1.319999999999999993e-02 -5.490311680168951103e-01
1.324444444444444584e-02 7.978186252067187567e-01
1.328888888888889001e-02 -3.289971628441818452e-01
1.333333333333333419e-02 -1.202250194204287359e+00
1.337777777777777836e-02 -1.214425007533445067e+00
1.342222222222222254e-02 8.263484375756983136e-01
1.346666666666666672e-02 -2.671680392190325937e-02
1.351111111111111263e-02 -5.650162091079824478e-04
1.355555555555555680e-02 1.211158815762883201e+00
1.360000000000000098e-02 -9.931337783370077776e-01
1.364444444444444515e-02 -5.967101502752641951e-01
1.368888888888888933e-02 -2.506380856368904952e-01
1.373333333333333350e-02 2.288659798670059087e-01
1.377777777777777768e-02 9.261414959880535924e-02
1.382222222222222359e-02 -1.518318405264966475e-01
1.386666666666666776e-02 7.369723869454511411e-02
1.391111111111111194e-02 2.828518871427286585e-02
1.395555555555555612e-02 -5.837485666893353908e-01
1.400000000000000029e-02 -6.768732798219847524e-01
1.404444444444444447e-02 4.108984807267754835e-01
1.408888888888889038e-02 -7.542720209147186772e-01
1.413333333333333455e-02 -1.020452735801057109e+00
1.417777777777777873e-02 -1.751317467544251660e-01
1.422222222222222290e-02 -2.025001367940998387e-02
1.426666666666666708e-02 2.394395512504334356e+00
1.431111111111111125e-02 -5.667747358251341572e-01
1.435555555555555543e-02 1.081438299441278117e+00
1.440000000000000134e-02 8.856164502630665680e-01
1.444444444444444552e-02 -1.050267792864598260e+00
1.448888888888888969e-02 9.121776882824261801e-01
1.453333333333333387e-02 -1.044709880929013401e+00
1.457777777777777804e-02 -2.519756932902472268e+00
1.462222222222222222e-02 7.459778703487109919e-01
1.466666666666666813e-02 -1.615990703850682886e+00
1.471111111111111230e-02 5.910743653488055305e-01
1.475555555555555648e-02 -5.436324822068426821e-01
1.480000000000000066e-02 1.800166209430837494e+00
1.484444444444444483e-02 1.209360293700171507e+00
1.488888888888888901e-02 -3.123009471638863443e-01
1.493333333333333318e-02 -5.465203131321066943e-01
1.497777777777777909e-02 -1.072529187319063437e+00
1.502222222222222327e-02 -2.991450241878774730e-01
1.506666666666666744e-02 -1.383500224990786842e-01
1.511111111111111162e-02 -2.224617370564602181e-01
1.515555555555555579e-02 2.991604651626338374e-01
1.519999999999999997e-02 7.212013759337856378e-01
1.524444444444444588e-02 4.925560671448429018e-01
1.528888888888889006e-02 -6.210221202851494704e-01
1.533333333333333423e-02 -1.294451017278834826e+00
1.537777777777777841e-02 1.508089414885693813e+00
1.542222222222222258e-02 -5.456760522017449766e-01
1.546666666666666676e-02 -5.083064487536291809e-01
1.551111111111111267e-02 -3.769896910362687259e-01
1.555555555555555684e-02 -1.698659009557764943e+00
1.560000000000000102e-02 -3.333540968383149616e-01
1.564444444444444693e-02 -3.348280948962452652e-01
1.568888888888889110e-02 7.653922727263374748e-01
1.573333333333333528e-02 8.436958201965937265e-01
1.577777777777777946e-02 1.492126964093716812e-01
1.582222222222222363e-02 1.077491755309162080e+00
1.586666666666666781e-02 4.858083746346997245e-01
1.591111111111111198e-02 1.303597227836233996e-01
1.595555555555555616e-02 3.071668783170805606e-01
1.600000000000000033e-02 -4.421947766569261917e-02
1.604444444444444451e-02 -2.482217637540270194e-01
1.608888888888888868e-02 -1.209136255627825673e-01
1.613333333333333286e-02 -9.810008341593495773e-01
1.617777777777777704e-02 4.276412117923125145e-01
1.622222222222222468e-02 -8.457366738256295591e-01
1.626666666666666886e-02 9.892040515633152564e-01
1.631111111111111303e-02 -1.017015242139916176e-01
1.635555555555555721e-02 1.974347224581860516e-01
1.640000000000000138e-02 6.419576167049204640e-01
1.644444444444444556e-02 7.916148182269356903e-01
1.648888888888888973e-02 -1.422145131217198655e+00
1.653333333333333391e-02 -5.824906457664749682e-02
1.657777777777777808e-02 1.029008266183226050e+00
1.662222222222222226e-02 -1.549103316026802846e+00
1.666666666666666644e-02 5.364545333538729421e-01
1.671111111111111061e-02 -2.106220213158577881e+00
1.675555555555555479e-02 -8.729944668760103443e-01
1.680000000000000243e-02 1.883096898653273121e-01
1.684444444444444661e-02 -1.506870803744660536e+00
1.688888888888889078e-02 -8.355028807123860979e-01
1.693333333333333496e-02 -1.321665195680649330e+00
1.697777777777777913e-02 1.798465093811437709e+00
1.702222222222222331e-02 3.147166605336751410e-01
1.706666666666666748e-02 7.179363185934479752e-01
1.711111111111111166e-02 -7.187353317880965098e-02
1.715555555555555584e-02 -2.024762652562945020e-01
1.720000000000000001e-02 -1.465366400729994245e+00
1.724444444444444419e-02 -1.405788834458142622e-01
1.728888888888888836e-02 -6.100846554436571978e-01
1.733333333333333254e-02 1.009478942153891001e+00
1.737777777777778018e-02 1.292802729201890433e+00
1.742222222222222436e-02 1.618423804770676933e+00
1.746666666666666853e-02 1.004539636078328302e+00
1.751111111111111271e-02 -4.465252532991306200e-01
1.755555555555555688e-02 -9.636289369071131539e-01
1.760000000000000106e-02 9.190689734057254645e-01
1.764444444444444524e-02 5.088347280922489446e-01
1.768888888888888941e-02 -1.615862046152989340e+00
1.773333333333333359e-02 5.082910651282224190e-01
1.777777777777777776e-02 9.674603356194058090e-01
1.782222222222222194e-02 2.119957148960503190e-01
1.786666666666666611e-02 -3.185556190834584744e-02
1.791111111111111029e-02 -6.543240253384090543e-01
1.795555555555555793e-02 -1.293085515312650813e+00
1.800000000000000211e-02 9.538702233836439115e-01
1.804444444444444628e-02 -1.554207140720897107e-01
1.808888888888889046e-02 -7.965310826312524406e-02
1.813333333333333464e-02 1.886652927786204970e+00
1.817777777777777881e-02 8.385493994177204424e-01
1.822222222222222299e-02 5.249882087542323550e-01
1.826666666666666716e-02 2.963382899350840427e-01
1.831111111111111134e-02 1.674382984304222166e+00
1.835555555555555551e-02 1.874087430435680712e+00
1.839999999999999969e-02 1.084111593863827050e+00
1.844444444444444386e-02 7.369377922429394268e-01
1.848888888888888804e-02 -1.939784793573598787e+00
1.853333333333333569e-02 2.786436262300941435e-01
1.857777777777777986e-02 2.491654901191306393e-02
1.862222222222222404e-02 2.490768799324605542e-01
1.866666666666666821e-02 1.098268240648964333e+00
1.871111111111111239e-02 -2.584358156320464950e+00
1.875555555555555656e-02 -4.138978309517772902e-01
1.880000000000000074e-02 4.254121425775088672e-01
1.884444444444444491e-02 -3.112458404475353380e-01
1.888888888888888909e-02 -1.261216137302533014e+00
1.893333333333333326e-02 1.024742084607678017e+00
1.897777777777777744e-02 4.327374765502158827e-01
1.902222222222222162e-02 -8.151536761850001200e-01
1.906666666666666926e-02 4.708517723677838607e-01
1.911111111111111344e-02 9.777023030249385460e-01
1.915555555555555761e-02 1.614896094407571037e-01
1.920000000000000179e-02 9.568404873128111277e-01
1.924444444444444596e-02 2.346129279078770780e-01
1.928888888888889014e-02 -2.388008133512170006e-01
1.933333333333333431e-02 -1.002918583260083762e+00
1.937777777777777849e-02 7.064327689063423787e-02
1.942222222222222267e-02 3.509374391408182081e-01
1.946666666666666684e-02 1.032546066068907198e+00
1.951111111111111102e-02 4.167298519664361378e-02
1.955555555555555519e-02 6.142615546036317431e-01
1.959999999999999937e-02 -8.077022254564570902e-01
1.964444444444444701e-02 -6.256571827417178877e-01
1.968888888888889119e-02 4.664320351806143516e-02
1.973333333333333536e-02 -8.975370875749697497e-01
1.977777777777777954e-02 9.773964317797578794e-01
1.982222222222222371e-02 6.203344857912671539e-01
1.986666666666666789e-02 4.363538266664812593e-01
1.991111111111111207e-02 4.962144369049679149e-01
1.995555555555555624e-02 2.178404466050888555e+00
2.000000000000000042e-02 -3.114543471945296904e-01
2.004444444444444459e-02 -2.043984165307393575e+00
2.008888888888888877e-02 3.568029396294379874e-01
2.013333333333333294e-02 1.069431673527716509e-01
2.017777777777777712e-02 -3.599300256315490776e-01
2.022222222222222476e-02 -8.212001909727137949e-01
2.026666666666666894e-02 -2.815208589877447043e-01
2.031111111111111311e-02 3.390444293785919161e-01
2.035555555555555729e-02 -3.450750202020017032e-01
2.040000000000000147e-02 2.570229383231318998e+00
2.044444444444444564e-02 -8.026963116789269659e-01
2.048888888888888982e-02 -6.352785833963694451e-01
2.053333333333333399e-02 -2.130752208166445616e+00
2.057777777777777817e-02 4.093796426938076660e-01
2.062222222222222234e-02 -1.858485660889757751e+00
2.066666666666666652e-02 -3.815095836686743791e-01
2.071111111111111069e-02 -1.177030583378626261e-01
2.075555555555555487e-02 -5.517397192049486865e-01
2.080000000000000251e-02 1.896880038617780873e+00
2.084444444444444669e-02 1.152419211320248937e+00
2.088888888888889087e-02 1.477177499704362074e+00
2.093333333333333504e-02 -7.243640469378045399e-01
2.097777777777777922e-02 1.286661329420347943e+00
2.102222222222222339e-02 6.540790499190887175e-01
2.106666666666666757e-02 9.294932366066261942e-01
2.111111111111111174e-02 1.187533647080399213e+00
2.115555555555555592e-02 -7.506625509342319535e-01
2.120000000000000009e-02 -2.662127025021812643e-01
2.124444444444444427e-02 1.020703500361369587e+00
2.128888888888888845e-02 -2.497510685877728509e+00
2.133333333333333609e-02 1.671435755660754197e+00
2.137777777777778027e-02 7.112373516486723002e-01
2.142222222222222444e-02 1.123972899528708491e-01
2.146666666666666862e-02 3.786032188341877935e-01
2.151111111111111279e-02 -8.718470579846365753e-01
2.155555555555555697e-02 -1.918641267244041160e-01
2.160000000000000114e-02 1.258352939446163887e+00
2.164444444444444532e-02 1.456078288279579969e+00
2.168888888888888949e-02 2.854266435174773520e+00
2.173333333333333367e-02 8.410213550068648680e-02
2.177777777777777785e-02 -5.005433927421172324e-01
2.182222222222222202e-02 -3.562432658656559115e-01
2.186666666666666620e-02 -8.600716948361804004e-01
2.191111111111111384e-02 8.009325990627305658e-02
2.195555555555555802e-02 5.406566369460217292e-01
2.200000000000000219e-02 1.236564738686205117e-01
2.204444444444444637e-02 1.254218504620763452e+00
2.208888888888889054e-02 -7.637288002237577200e-02
2.213333333333333472e-02 -1.896381102533299945e-01
2.217777777777777889e-02 -4.234879543752570474e-01
2.222222222222222307e-02 -1.474887663414151451e+00
2.226666666666666725e-02 -1.410056160260944713e+00
2.231111111111111142e-02 -1.021483303656925301e+00
2.235555555555555560e-02 1.459064124116788541e+00
2.239999999999999977e-02 1.052856114200863669e+00
2.244444444444444395e-02 1.532518060817779526e+00
2.248888888888889159e-02 -1.174701141915938551e+00
2.253333333333333577e-02 -1.811159292811162835e+00
2.257777777777777994e-02 -5.026376719001961479e-01
2.262222222222222412e-02 3.331892206894817021e-01
2.266666666666666829e-02 6.560105303187524495e-01
2.271111111111111247e-02 1.205240769221260333e+00
2.275555555555555665e-02 4.414950127239390953e-01
2.280000000000000082e-02 1.899829223063020933e+00
2.284444444444444500e-02 -6.550176519773548423e-02
2.288888888888888917e-02 -7.560334550526637276e-01
2.293333333333333335e-02 -1.524232230311160841e+00
2.297777777777777752e-02 -7.320467746848138280e-01
2.302222222222222170e-02 3.989795197513428260e-01
2.306666666666666934e-02 -7.319233449912697642e-01
2.311111111111111352e-02 1.093473108863968202e+00
2.315555555555555770e-02 1.568990464849652211e+00
2.320000000000000187e-02 -2.212993651249547167e+00
2.324444444444444605e-02 1.020574432502335371e+00
2.328888888888889022e-02 -2.083154664567988590e+00
2.333333333333333440e-02 5.578740965503503624e-01
2.337777777777777857e-02 1.381169639530270832e+00
2.342222222222222275e-02 2.210776033170752664e-01
2.346666666666666692e-02 -1.123546865566308117e+00
2.351111111111111110e-02 -4.293696956635880690e-01
2.355555555555555527e-02 -1.056663445073234286e-01
2.359999999999999945e-02 -2.634969706549886159e-02
2.364444444444444710e-02 -4.708737425456169245e-02
2.368888888888889127e-02 4.583946260952580232e-02
2.373333333333333545e-02 3.691134632240230529e-01
2.377777777777777962e-02 -1.053030668649964641e+00
2.382222222222222380e-02 -8.656887424019485411e-02
2.386666666666666797e-02 1.673618497729683297e+00
2.391111111111111215e-02 -2.293833213907703061e-01
2.395555555555555632e-02 -2.886708129384517596e-01
2.400000000000000050e-02 1.233264167953376234e+00
2.404444444444444468e-02 -2.404217811038285912e+00
2.408888888888888885e-02 1.336243856208625846e+00
2.413333333333333303e-02 -4.771416934022025824e-01
2.417777777777777720e-02 3.185858583431390723e-01
2.422222222222222485e-02 2.508722762577662024e-01
2.426666666666666902e-02 1.096911088731443495e+00
2.431111111111111320e-02 -1.132613112347843343e-01
2.435555555555555737e-02 -5.238034631562652477e-01
2.440000000000000155e-02 1.451955412004561463e+00
2.444444444444444572e-02 -2.210178471668795996e+00
2.448888888888888990e-02 1.742136741225901730e-01
2.453333333333333408e-02 -1.194163358771995753e+00
2.457777777777777825e-02 -6.079303267797245836e-01
2.462222222222222243e-02 2.164779168441042234e+00
2.466666666666666660e-02 1.088049156221866237e-01
2.471111111111111078e-02 3.483463256625833337e-01
2.475555555555555842e-02 -1.628411507678046766e+00
2.480000000000000260e-02 -5.760201564012817910e-01
2.484444444444444677e-02 3.494534941200822531e-01
2.488888888888889095e-02 5.075238159330117682e-01
2.493333333333333512e-02 7.695211468868573546e-01
2.497777777777777930e-02 1.611294031609471489e-01
2.502222222222222348e-02 6.793710683705570519e-01
2.506666666666666765e-02 6.060125740095438918e-01
2.511111111111111183e-02 -1.677647500508632650e+00
2.515555555555555600e-02 1.889593310867092868e-01
2.520000000000000018e-02 9.197151670589605033e-01
2.524444444444444435e-02 7.415501836057585283e-01
2.528888888888888853e-02 -2.123323882172357679e-01
2.533333333333333617e-02 -6.542455696083551153e-01
